User_ID,Cluster_ID,tsne_x,tsne_y,pca_x,pca_y,Banned_Categories,Allowed_Categories,Age,Age_Group,Gender,Religion,Mental_Condition,Physical_Condition
0000625,0,-8.364446,-46.2765,2.1738029,-5.545263,[],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",21,young adults,male,None,healthy,healthy
0000626,3,-12.627071,-1.7780306,-21.690538,7.9081182,"['Harassment', 'Sexuality', 'Violence']","['Hate', 'Propaganda', 'Self-Harm', 'Shocking']",15,adolescents,male,None,sexual assault,hearing impairment
0000627,3,-8.13196,27.218182,-19.019718,46.432537,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",14,adolescents,female,Islam,anxiety,healthy
0000628,3,-11.026763,14.138205,-22.844257,33.869495,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",14,adolescents,female,Buddhism,healthy,healthy
0000629,2,3.803855,26.088415,-7.432015,11.916488,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",20,young adults,male,Islam,healthy,hearing impairment
0000630,4,-65.09672,6.3680267,-48.384113,-1.0542599,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],8,children,male,Islam,healthy,hearing impairment
0000631,3,-19.276152,-1.6133035,-36.15719,20.445982,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",14,adolescents,female,None,healthy,healthy
0000632,4,-53.38756,-0.044086616,-48.61759,10.540646,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],11,children,female,Buddhism,healthy,healthy
0000633,3,-8.480845,17.32112,-15.194582,35.6164,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",17,adolescents,female,Christianity,healthy,healthy
0000634,1,15.659195,-35.90678,18.482231,-39.0944,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",64,young elderly,male,None,major accidents,healthy
0000635,1,24.242662,-8.331482,22.602058,-11.364184,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",66,young elderly,female,Buddhism,healthy,intellectual disability
0000636,2,23.154549,35.335876,30.63247,-0.989619,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",56,middle-aged,male,Islam,healthy,hearing impairment
0000637,4,-61.468094,-11.317816,-61.33524,-27.497107,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",5,children,female,None,healthy,visual impairment
0000638,2,18.956024,-3.5468063,20.570112,-5.089688,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",50,middle-aged,female,Buddhism,major accidents,hearing impairment
0000639,4,-65.749016,2.2817643,-53.548107,-1.990192,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],11,children,male,Christianity,healthy,healthy
0000640,3,-24.064436,-3.3543875,-18.039528,1.2872335,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",18,adolescents,male,None,anxiety,intellectual disability
0000641,3,-12.805038,-4.9844728,-7.4392443,20.389725,"['Harassment', 'Sexuality', 'Violence']","['Hate', 'Propaganda', 'Self-Harm', 'Shocking']",18,adolescents,female,None,sexual assault,healthy
0000642,0,-5.2345095,-33.698193,21.75064,-25.993948,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",43,middle-aged,male,None,anxiety,hearing impairment
0000643,1,26.858458,-8.566199,20.071924,-8.573707,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",62,young elderly,female,Christianity,healthy,intellectual disability
0000644,3,-4.0156484,13.93506,-19.046019,31.064926,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",15,adolescents,female,Christianity,anxiety,visual impairment
0000645,2,42.503235,-5.0836487,29.47873,5.518179,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",65,young elderly,female,Islam,war,healthy
0000646,0,-3.6515481,-24.926607,15.177559,4.0689836,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",27,young adults,female,None,depression,healthy
0000647,3,7.353402,7.7634645,-20.15842,8.00131,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",30,young adults,female,Buddhism,healthy,healthy
0000648,1,5.313292,-10.978665,26.643864,-12.792438,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",63,young elderly,male,Christianity,sexual assault,visual impairment
0000649,2,21.685156,40.870796,31.8073,-4.816882,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",56,middle-aged,male,Islam,natural disasters,hearing impairment
0000650,2,13.656179,1.460193,23.420496,18.389296,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",28,young adults,female,Buddhism,anxiety,healthy
0000651,4,-14.800249,-24.73851,-25.401613,-7.631863,"['Harassment', 'Propaganda', 'Self-Harm', 'Shocking']","['Hate', 'Sexuality', 'Violence']",30,young adults,female,None,depression,intellectual disability
0000652,4,-63.973293,6.732286,-45.760826,6.347583,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],9,children,male,Islam,depression,healthy
0000653,2,32.241108,17.488037,26.016006,-6.1721435,"['Harassment', 'Propaganda', 'Sexuality']","['Hate', 'Self-Harm', 'Shocking', 'Violence']",52,middle-aged,male,Christianity,healthy,intellectual disability
0000654,1,40.07908,-15.069911,27.967102,-23.364658,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",61,young elderly,male,Buddhism,healthy,visual impairment
0000655,4,-57.26535,-10.703171,-44.863407,-4.282364,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",12,children,female,None,depression,hearing impairment
0000656,2,13.814574,1.8437963,18.182175,23.20876,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",21,young adults,female,Buddhism,anxiety,healthy
0000657,4,-54.350105,-0.62913865,-42.669655,9.905723,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],12,children,female,Buddhism,natural disasters,healthy
0000658,0,1.2863846,-26.011614,20.194878,-13.035763,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",43,middle-aged,female,None,major accidents,healthy
0000659,0,-2.3274727,-25.533615,14.394361,-3.84131,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",29,young adults,female,None,anxiety,visual impairment
0000660,0,-1.0024297,-31.278912,22.272919,-17.41816,"['Propaganda', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Sexuality', 'Shocking']",38,middle-aged,male,None,war,healthy
0000661,2,14.482865,0.71027,24.491024,20.153425,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",27,young adults,female,Buddhism,depression,healthy
0000662,0,-6.6964607,-32.772495,15.281098,-16.698158,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",32,young adults,male,None,anxiety,hearing impairment
0000663,4,-58.832253,4.421256,-47.57547,13.259751,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],9,children,female,Islam,healthy,visual impairment
0000664,3,-10.2606125,9.149181,-21.114445,24.84661,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",13,adolescents,female,Buddhism,major accidents,hearing impairment
0000665,3,-25.750475,-6.9189095,-12.124139,-4.7068543,"['Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm']",19,adolescents,male,None,natural disasters,hearing impairment
0000666,1,40.895676,-0.3709049,30.478569,-6.416352,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",65,young elderly,male,Islam,depression,healthy
0000667,1,43.45044,-6.087385,26.057856,-9.273897,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",87,elderly,female,Islam,war,healthy
0000668,3,-26.998077,9.8586645,-30.159578,18.96843,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",13,adolescents,male,Christianity,healthy,hearing impairment
0000669,3,-1.8743691,14.657617,-2.8261828,23.586796,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",19,adolescents,female,Christianity,natural disasters,hearing impairment
0000670,2,3.0879745,-4.82184,25.371042,12.878899,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",42,middle-aged,female,Christianity,sexual assault,intellectual disability
0000671,3,-15.346483,-7.0560346,-10.191411,6.7681727,"['Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm']",19,adolescents,female,None,major accidents,visual impairment
0000672,3,-5.5218587,17.602306,-7.117296,27.705566,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",18,adolescents,female,Christianity,healthy,visual impairment
0000673,3,-23.291912,10.619922,-12.432786,20.952152,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",17,adolescents,male,Christianity,major accidents,healthy
0000674,4,-67.39319,-9.005956,-62.051605,-29.300383,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",9,children,male,None,healthy,visual impairment
0000675,4,-58.285732,-2.2446797,-48.37324,7.7910852,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],11,children,female,Christianity,anxiety,intellectual disability
0000676,1,15.687728,-27.570683,16.59493,-33.88635,"['Self-Harm', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Sexuality']",71,young elderly,female,None,anxiety,visual impairment
0000677,2,33.22787,23.21106,26.048725,-5.891893,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",53,middle-aged,male,Christianity,healthy,healthy
0000678,3,-3.1956122,15.308597,-20.215963,31.546307,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",15,adolescents,female,Christianity,natural disasters,healthy
0000679,4,-57.269478,-8.682216,-57.14535,-3.5198226,"['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Propaganda']",12,children,female,None,healthy,healthy
0000680,1,28.222618,-9.06506,24.080471,-11.387084,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",61,young elderly,female,Christianity,healthy,visual impairment
0000681,1,17.271357,-33.903687,15.010086,-46.974106,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",71,young elderly,male,None,healthy,hearing impairment
0000682,3,-6.711354,28.986923,-10.108398,44.574585,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",16,adolescents,female,Islam,depression,visual impairment
0000683,3,-20.227169,-1.930525,-17.85989,15.956157,['Sexuality'],"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']",19,adolescents,female,None,healthy,healthy
0000684,0,3.3231976,-28.296648,15.95095,-9.947895,"['Harassment', 'Propaganda']","['Hate', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",47,middle-aged,female,None,healthy,intellectual disability
0000685,3,-17.846684,-7.9738965,-16.559599,15.840118,"['Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Violence']",17,adolescents,female,None,depression,hearing impairment
0000686,1,16.606539,-26.570755,18.918945,-38.05186,"['Self-Harm', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Sexuality']",79,elderly,female,None,depression,hearing impairment
0000687,4,-59.69928,-5.219461,-55.157467,-7.380179,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],11,children,female,None,anxiety,intellectual disability
0000688,3,-29.40176,11.210353,-21.126984,24.044407,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",16,adolescents,male,Christianity,healthy,healthy
0000689,2,36.519676,13.238127,21.632942,2.8251886,"['Harassment', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Hate', 'Violence']",33,young adults,male,Buddhism,anxiety,intellectual disability
0000690,0,-2.5237134,-24.78334,16.153608,-1.3631432,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",29,young adults,female,None,depression,hearing impairment
0000691,1,40.254566,-1.6871036,25.836859,-17.636608,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate']",74,young elderly,male,Islam,anxiety,hearing impairment
0000692,1,19.47862,-23.644083,-11.765941,-40.914665,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",70,young elderly,female,None,major accidents,visual impairment
0000693,2,22.432396,5.813383,28.46592,0.24062057,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",48,middle-aged,female,Christianity,major accidents,hearing impairment
0000694,1,38.753956,-2.4666166,27.466208,-12.797136,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",65,young elderly,male,Islam,healthy,hearing impairment
0000695,4,-66.06858,0.7450586,-52.145473,-10.178013,"['Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",['Harassment'],9,children,male,Christianity,major accidents,healthy
0000696,4,-57.293976,-3.687495,-46.166615,4.2557597,"['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality', 'Shocking', 'Violence']",[],9,children,female,Buddhism,depression,intellectual disability
0000697,3,-16.294321,8.730014,0.7362516,11.209419,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",19,adolescents,male,Buddhism,natural disasters,visual impairment
0000698,2,2.2072127,-7.9208875,22.332647,15.609449,"['Harassment', 'Propaganda', 'Sexuality', 'Violence']","['Hate', 'Self-Harm', 'Shocking']",25,young adults,male,Christianity,sexual assault,healthy
0000699,1,14.528581,-27.570793,18.466658,-23.960627,"['Self-Harm', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Sexuality']",61,young elderly,female,None,anxiety,healthy
0000700,1,28.494846,-10.008659,22.320852,-17.257412,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",71,young elderly,female,Christianity,healthy,hearing impairment
0000701,0,-2.5380933,-22.786522,11.155067,0.6430039,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",25,young adults,female,None,natural disasters,healthy
0000702,1,44.28669,-3.6763175,23.281446,-0.42551303,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",61,young elderly,female,Islam,natural disasters,intellectual disability
0000703,2,16.021942,11.853241,25.093775,6.228987,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",52,middle-aged,female,Christianity,healthy,healthy
0000704,3,-9.591277,9.494425,-17.51917,26.233091,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",14,adolescents,female,Buddhism,major accidents,intellectual disability
0000705,1,26.794086,-8.482533,20.289743,-8.135154,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",61,young elderly,female,Christianity,healthy,intellectual disability
0000706,2,16.86955,9.077044,19.99344,16.419888,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",28,young adults,female,Christianity,healthy,hearing impairment
0000707,2,1.9213599,33.057167,16.320831,30.766432,"['Harassment', 'Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Hate', 'Self-Harm']",21,young adults,female,Islam,natural disasters,intellectual disability
0000708,2,29.029848,18.242687,31.319431,-1.3500577,"['Propaganda', 'Sexuality', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Shocking']",41,middle-aged,male,Christianity,war,healthy
0000709,2,7.043611,31.653902,22.395012,28.126917,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",29,young adults,female,Islam,healthy,hearing impairment
0000710,1,34.02425,-6.3849325,23.815092,-20.958284,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",67,young elderly,male,Christianity,healthy,healthy
0000711,3,-21.12818,5.6357927,-20.717354,20.494602,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",13,adolescents,male,Buddhism,depression,healthy
0000712,1,13.394005,-25.82327,15.622158,-22.53872,"['Harassment', 'Propaganda', 'Self-Harm', 'Shocking', 'Violence']","['Hate', 'Sexuality']",63,young elderly,female,None,depression,intellectual disability
0000713,2,38.135117,11.464864,32.152676,0.9442156,"['Propaganda', 'Self-Harm', 'Sexuality', 'Shocking']","['Harassment', 'Hate', 'Violence']",35,middle-aged,male,Buddhism,depression,healthy
0000714,3,-26.973442,10.482877,-25.91968,19.805124,"['Propaganda', 'Sexuality']","['Harassment', 'Hate', 'Self-Harm', 'Shocking', 'Violence']",14,adolescents,male,Christianity,healthy,hearing impairment
0000715,2,26.953611,18.582085,19.255688,9.837283,"['Propaganda', 'Sexuality', 'Violence']","['Harassment', 'Hate', 'Self-Harm', 'Shocking']",21,young adults,male,Christianity,war,hearing impairment
0000716,0,-7.352815,-32.876347,15.35745,-17.126925,"['Self-Harm', 'Shocking']","['Harassment', 'Hate', 'Propaganda', 'Sexuality', 'Violence']",32,young adults,male,None,anxiety,visual impairment
0000717,1,33.7747,-7.686491,23.41217,-27.0561,"['Propaganda', 'Sexuality', 'Shocking', 'Violence']","['Harassment', 'Hate', 'Self-Harm']",77,elderly,male,Christianity,healthy,healthy
0000718,0,-9.287079,-30.662062,12.644718,-16.664553,"['Shocking', 'Violence']","['Harassment', 'Hate', 'Propaganda', 'Self-Harm', 'Sexuality']",26,young adults,male,None,natural disasters,visual impairment
